"Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(AZOXYSTROBIN = 128810)","FUNGICIDE",12000
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CAPTAN = 81301)","FUNGICIDE",146100
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(COPPER HYDROXIDE = 23401)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CYFLUFENAMID = 555550)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CYPRODINIL = 288202)","FUNGICIDE",4100
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DIFENOCONAZOLE = 128847)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DODINE = 44301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FENHEXAMID = 90209)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUDIOXONIL = 71503)","FUNGICIDE",2700
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUTOLANIL = 128975)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUXAPYROXAD = 138009)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FOSETYL-AL = 123301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(ISOFETAMID = 270000)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(MEFENOXAM = 113502)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(PENTHIOPYRAD = 90112)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(PYRIMETHANIL = 288201)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(SULFUR = 77501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TETRACONAZOLE = 120603)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",10200
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(THIRAM = 79801)","FUNGICIDE",54800
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","FUNGICIDE",286900
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TRIFLUMIZOLE = 128879)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(PARAQUAT = 61601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","HERBICIDE",300
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(ABAMECTIN = 122804)","INSECTICIDE",300
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(ACETAMIPRID = 99050)","INSECTICIDE",200
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(BIFENAZATE = 586)","INSECTICIDE",700
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(BIFENTHRIN = 128825)","INSECTICIDE",300
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",100
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CYANTRANILIPROLE = 90098)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CYFLUMETOFEN = 138831)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CYPERMETHRIN = 109702)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FENPYROXIMATE = 129131)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(HEXYTHIAZOX = 128849)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(IMIDACLOPRID = 129099)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(MALATHION = 57701)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(METHOXYFENOZIDE = 121027)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(NALED = 34401)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(NOVALURON = 124002)","INSECTICIDE",1000
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(SPINETORAM = 110007)","INSECTICIDE",600
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(SPIROMESIFEN = 24875)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(THIAMETHOXAM = 60109)","INSECTICIDE",100
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","INSECTICIDE",5100
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(CHLOROPICRIN = 81501)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DECYLDIMETHYLOCTYL = 69165)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DICHLOROPROPENE = 29001)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DIDECYL DIM. AMMON. = 69166)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(DIMETHYLDIOCTYL = 69149)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(FLUTRIAFOL = 128940)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(HYDROGEN PEROXIDE = 595)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(PEROXYACETIC ACID = 63201)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(REYNOUTRIA SACHALINE = 55809)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","(TOTAL)","OTHER",125900
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","","(NITROGEN) FERTILIZER",320000
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","","(PHOSPHATE) FERTILIZER",86000
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","","(POTASH) FERTILIZER",389000
2019,"FLORIDA","BEARING","APPLICATIONS","","MEASURED IN LB","","(SULFUR) FERTILIZER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(AZOXYSTROBIN = 128810)","FUNGICIDE",0.858
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CAPTAN = 81301)","FUNGICIDE",2.098
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(COPPER HYDROXIDE = 23401)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUFENAMID = 555550)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPRODINIL = 288202)","FUNGICIDE",0.313
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIFENOCONAZOLE = 128847)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DODINE = 44301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENHEXAMID = 90209)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUDIOXONIL = 71503)","FUNGICIDE",0.206
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUTOLANIL = 128975)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUXAPYROXAD = 138009)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FOSETYL-AL = 123301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ISOFETAMID = 270000)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MEFENOXAM = 113502)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PENTHIOPYRAD = 90112)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PYRIMETHANIL = 288201)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SULFUR = 77501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(TETRACONAZOLE = 120603)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",1.34
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIRAM = 79801)","FUNGICIDE",2.036
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(TRIFLUMIZOLE = 128879)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PARAQUAT = 61601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ABAMECTIN = 122804)","INSECTICIDE",0.045
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACETAMIPRID = 99050)","INSECTICIDE",0.099
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENAZATE = 586)","INSECTICIDE",0.141
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BIFENTHRIN = 128825)","INSECTICIDE",0.05
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.058
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYANTRANILIPROLE = 90098)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYFLUMETOFEN = 138831)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CYPERMETHRIN = 109702)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FENPYROXIMATE = 129131)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(HEXYTHIAZOX = 128849)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(IMIDACLOPRID = 129099)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(MALATHION = 57701)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(METHOXYFENOZIDE = 121027)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(NALED = 34401)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(NOVALURON = 124002)","INSECTICIDE",0.065
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPINETORAM = 110007)","INSECTICIDE",0.063
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(SPIROMESIFEN = 24875)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(THIAMETHOXAM = 60109)","INSECTICIDE",0.054
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(CHLOROPICRIN = 81501)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DECYLDIMETHYLOCTYL = 69165)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DICHLOROPROPENE = 29001)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIDECYL DIM. AMMON. = 69166)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(DIMETHYLDIOCTYL = 69149)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(FLUTRIAFOL = 128940)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(HYDROGEN PEROXIDE = 595)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(PEROXYACETIC ACID = 63201)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","(REYNOUTRIA SACHALINE = 55809)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","","(NITROGEN) FERTILIZER",1
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","","(PHOSPHATE) FERTILIZER",1
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","","(POTASH) FERTILIZER",2
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION","","(SULFUR) FERTILIZER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(AZOXYSTROBIN = 128810)","FUNGICIDE",4.123
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BACILLUS SUBTILIS = 6479)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CAPTAN = 81301)","FUNGICIDE",16.856
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER CHLORIDE HYD. = 23501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(COPPER HYDROXIDE = 23401)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUFENAMID = 555550)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYPRODINIL = 288202)","FUNGICIDE",0.642
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(DIFENOCONAZOLE = 128847)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(DODINE = 44301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FENHEXAMID = 90209)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUDIOXONIL = 71503)","FUNGICIDE",0.428
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUTOLANIL = 128975)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FLUXAPYROXAD = 138009)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FOSETYL-AL = 123301)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ISOFETAMID = 270000)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MEFENOXAM = 113502)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MONO-POTASSIUM SALT = 76416)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MYCLOBUTANIL = 128857)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PENTHIOPYRAD = 90112)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRACLOSTROBIN = 99100)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PYRIMETHANIL = 288201)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SULFUR = 77501)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(TETRACONAZOLE = 120603)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(THIOPHANATE-METHYL = 102001)","FUNGICIDE",4.888
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(THIRAM = 79801)","FUNGICIDE",10.166
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(TRIFLUMIZOLE = 128879)","FUNGICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(2,4-D","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE ISO. SALT = 103601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(GLYPHOSATE POT. SALT = 103613)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(PARAQUAT = 61601)","HERBICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ABAMECTIN = 122804)","INSECTICIDE",0.184
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ACETAMIPRID = 99050)","INSECTICIDE",0.127
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENAZATE = 586)","INSECTICIDE",0.663
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BIFENTHRIN = 128825)","INSECTICIDE",0.077
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(BT KURSTAKI ABTS-351 = 6522)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CHLORANTRANILIPROLE = 90100)","INSECTICIDE",0.067
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYANTRANILIPROLE = 90098)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYFLUMETOFEN = 138831)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CYPERMETHRIN = 109702)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(FENPYROXIMATE = 129131)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(HEXYTHIAZOX = 128849)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(IMIDACLOPRID = 129099)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(MALATHION = 57701)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(METHOXYFENOZIDE = 121027)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(NALED = 34401)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(NOVALURON = 124002)","INSECTICIDE",0.212
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SPINETORAM = 110007)","INSECTICIDE",0.116
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(SPIROMESIFEN = 24875)","INSECTICIDE",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(THIAMETHOXAM = 60109)","INSECTICIDE",0.095
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ACIBENZOLAR-S-METHYL = 61402)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(ALKYL. DIM. BENZ. AM = 69105)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(CHLOROPICRIN = 81501)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(DECYLDIMETHYLOCTYL = 69165)","OTHER",NA
2019,"FLORIDA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / YEAR","(DICHLOROPROPENE = 29001)","OTHER",NA
