"","Year","State","type","production","Avg","Measures","Materials","Chemical","Value"
"909",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"910",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"911",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"912",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","21"
"913",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","54"
"914",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","95"
"915",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","FUNGICIDE","(D)"
"916",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"917",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"918",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"919",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"920",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","(D)"
"921",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","HERBICIDE","15"
"922",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","18"
"923",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","13"
"924",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","11"
"925",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","35"
"926",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"927",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","16"
"928",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"929",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"930",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"931",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"932",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"933",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"934",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"935",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"936",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"937",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","46"
"938",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","55"
"939",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","(D)"
"940",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","16"
"941",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","INSECTICIDE","97"
"942",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"943",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"944",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"945",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"946",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"947",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"948",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"949",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"950",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"951",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"952",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","(D)"
"953",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","OTHER","17"
"954",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","83"
"955",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","52"
"956",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","91"
"957",2019,"FLORIDA","BEARING","TREATED"," AVG","MEASURED IN PCT OF AREA BEARING"," ","","(D)"
"958",2019,"FLORIDA","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","(D)"
"959",2019,"FLORIDA","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","(D)"
"960",2019,"FLORIDA","NOT","- PRODUCTION"," ","MEASURED IN CWT"," ","","0"
"961",2019,"FLORIDA","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","(D)"
"962",2019,"FLORIDA","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","(D)"
"963",2019,"FLORIDA","UTILIZED","PRODUCTION"," ","MEASURED IN CWT"," ","","2,020,000"
"964",2019,"OTHER STATES","FRESH","- PRODUCTION"," ","MEASURED IN $"," ","","2,265,910,000"
"965",2019,"OTHER STATES","FRESH","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","17,530,000"
"966",2019,"OTHER STATES","PROCESSING","PRODUCTION"," ","MEASURED IN $"," ","","262,610,000"
"967",2019,"OTHER STATES","PROCESSING","UTILIZED - PRODUCTION"," ","MEASURED IN CWT"," ","","4,970,000"
"968",2018,"CALIFORNIA"," ",""," ",""," ","","35,300"
"969",2018,"CALIFORNIA"," ",""," ",""," ","","35,300"
"970",2018,"CALIFORNIA","MEASURED","$"," ",""," ","","2,086,077,000"
"971",2018,"CALIFORNIA","MEASURED","CWT"," ",""," ","","23,298,000"
"972",2018,"CALIFORNIA","MEASURED","CWT /"," ",""," ","","660"
"973",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,100"
"974",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"975",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"976",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"977",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"978",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"979",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"980",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,800"
"981",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","94,800"
"982",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"983",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"984",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","100"
"985",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","4,900"
"986",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"987",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","3,100"
"988",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","3,300"
"989",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,600"
"990",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,100"
"991",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"992",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"993",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(D)"
"994",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,000"
"995",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,100"
"996",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,900"
"997",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","300"
"998",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","15,200"
"999",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,000"
"1000",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,300"
"1001",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,800"
"1002",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","900"
"1003",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","(NA)"
"1004",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","298,200"
"1005",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","400"
"1006",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,100"
"1007",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","20,100"
"1008",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","466,900"
"1009",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","2,000"
"1010",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","FUNGICIDE","1,900"
"1011",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","100"
"1012",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"1013",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"1014",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"1015",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","800"
"1016",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","2,700"
"1017",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","(D)"
"1018",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","HERBICIDE","7,200"
"1019",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","200"
"1020",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,400"
"1021",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,200"
"1022",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","600"
"1023",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","5,100"
"1024",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,100"
"1025",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1026",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1027",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1028",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1029",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1030",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1031",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1032",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","600"
"1033",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1034",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(NA)"
"1035",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1036",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,800"
"1037",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1038",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1039",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1040",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1041",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,100"
"1042",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","100"
"1043",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,300"
"1044",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","700"
"1045",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","800"
"1046",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","4,100"
"1047",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1048",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","8,000"
"1049",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,000"
"1050",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","5,000"
"1051",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1052",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","90,500"
"1053",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,700"
"1054",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1055",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1056",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","400"
"1057",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1058",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","800"
"1059",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","700"
"1060",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","1,000"
"1061",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1062",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","(D)"
"1063",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","400"
"1064",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","INSECTICIDE","134,400"
"1065",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1066",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(NA)"
"1067",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(NA)"
"1068",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(NA)"
"1069",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1070",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1071",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","2,749,500"
"1072",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","668,000"
"1073",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","400"
"1074",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1075",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1076",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1077",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1078",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1079",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1080",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","(D)"
"1081",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","1,700"
"1082",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","OTHER","3,586,800"
"1083",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","10,676,000"
"1084",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","5,745,000"
"1085",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","10,583,000"
"1086",2018,"CALIFORNIA","BEARING","APPLICATIONS"," ","MEASURED IN LB"," ","","2,637,000"
"1087",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.213"
"1088",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"1089",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"1090",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"1091",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"1092",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1093",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1094",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.358"
"1095",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","1.878"
"1096",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1097",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1098",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.022"
"1099",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.32"
"1100",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1101",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.59"
"1102",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.214"
"1103",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.119"
"1104",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.17"
"1105",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1106",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1107",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(D)"
"1108",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.488"
"1109",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.104"
"1110",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.301"
"1111",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.044"
"1112",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","2.425"
"1113",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.112"
"1114",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.171"
"1115",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.628"
"1116",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.096"
"1117",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","(NA)"
"1118",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","4.865"
"1119",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.038"
"1120",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.636"
"1121",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","2.078"
"1122",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.114"
"1123",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","FUNGICIDE","0.241"
"1124",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","0.096"
"1125",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1126",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1127",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
"1128",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","0.353"
"1129",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","1.364"
"1130",2018,"CALIFORNIA","BEARING","APPLICATIONS"," AVG","MEASURED IN LB / ACRE / APPLICATION"," ","HERBICIDE","(D)"
